StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1290,18,Female,Group C,No Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade D
1291,15,Male,Group A,Master Drgree,Medium,Moderate Absence,Yes,4,No,Yes,Yes,No,Low,Grade D
1292,17,Female,Group A,Inter Education,Medium,,No,4,Yes,No,No,No,Low,Grade D
1293,15,Male,Group A,Inter Education,Medium,,No,4,No,No,Yes,No,High,Grade B
1294,16,Female,Group A,High Education,Low,,Yes,No Support,No,No,No,Yes,Medium,Grade C
1295,16,Female,Group A,Inter Education,Medium,,No,4,No,No,No,No,High,Grade B
1296,18,Male,Group A,Inter Education,Low,,No,4,No,No,Yes,No,Low,Grade D
1297,16,Female,Group A,No Education,Medium,Low Absent,Yes,4,No,Yes,No,No,High,Grade B
1298,17,Male,Group A,High Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
1299,15,Male,Group B,Bechelor Degree,Low,,Yes,3,No,Yes,No,No,Medium,Grade C
1300,18,Female,Group B,High Education,Low,,Yes,Medium Support,No,No,No,No,Low,Grade D
1301,15,Male,Group A,High Education,Medium,,No,3,Yes,No,No,No,Low,Grade D
1302,15,Male,Group A,Inter Education,Low,,No,No Support,Yes,No,No,No,Low,Grade D
1303,17,Male,Group D,Inter Education,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
1304,16,Male,Group B,No Education,Low,,No,4,No,No,No,No,Low,Grade D
1305,16,Male,Group B,Inter Education,Low,,No,Strong Support,No,Yes,Yes,No,High,Grade B
1306,15,Male,Group A,High Education,Low,,Yes,Medium Support,No,No,No,No,Medium,Grade D
1307,18,Male,Group C,No Education,Low,,No,4,No,No,No,No,Medium,Grade D
1308,16,Male,Group C,No Education,Low,,No,4,No,Yes,No,Yes,High,Grade A
1309,18,Female,Group B,Bechelor Degree,Low,,No,Medium Support,Yes,No,No,No,Low,Grade D
1310,16,Female,Group D,High Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
1311,18,Male,Group A,No Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
1312,17,Female,Group A,Inter Education,Medium,,No,Strong Support,No,No,Yes,Yes,High,Grade B
1313,18,Male,Group C,Bechelor Degree,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
1314,17,Male,Group C,High Education,Medium,,No,No Support,No,No,No,No,Low,Grade D
1315,17,Female,Group A,Inter Education,Low,,Yes,Medium Support,No,Yes,No,No,Medium,Grade C
1316,18,Male,Group A,No Education,Low,,Yes,No Support,No,Yes,No,No,Low,Grade D
1317,17,Male,Group A,Inter Education,Low,,No,4,No,No,No,No,Low,Grade D
1318,15,Male,Group A,Inter Education,Medium,,Yes,3,Yes,No,No,No,High,Grade B
1319,17,Male,Group C,Inter Education,Medium,,No,3,No,No,Yes,No,Medium,Grade C
1320,16,Female,Group B,High Education,Low,Low Absent,No,3,No,No,No,No,Medium,Grade D
1321,18,Male,Group A,High Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
1322,15,Male,Group A,High Education,Medium,,No,4,Yes,No,No,No,Medium,Grade C
1323,18,Male,Group A,High Education,Low,,Yes,3,Yes,Yes,No,No,Low,Grade D
1324,16,Female,Group A,No Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade C
1325,16,Male,Group B,Inter Education,Medium,,Yes,Medium Support,No,Yes,No,No,Medium,Grade C
1326,16,Female,Group D,Master Drgree,Medium,,No,3,No,No,No,No,Low,Grade D
1327,17,Female,Group C,Master Drgree,Low,,No,3,No,Yes,No,No,Low,Grade D
1328,17,Male,Group A,Bechelor Degree,Low,,Yes,3,No,No,No,No,Low,Grade D
1329,18,Male,Group C,Inter Education,Medium,,No,No Support,No,No,No,No,Low,Grade D
1330,18,Female,Group C,Inter Education,Medium,Low Absent,No,Medium Support,Yes,Yes,No,No,Medium,Grade D
1331,15,Male,Group C,High Education,Low,,No,Strong Support,Yes,Yes,Yes,No,High,Grade B
1332,15,Female,Group A,Inter Education,Low,,No,3,No,Yes,No,No,Medium,Grade D
1333,18,Female,Group A,Inter Education,Medium,,No,No Support,No,No,No,No,Medium,Grade C
1334,17,Male,Group A,Inter Education,Medium,,No,Strong Support,No,Yes,No,Yes,Low,Grade D
1335,16,Male,Group A,Inter Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade C
1336,18,Female,Group A,High Education,Medium,,No,3,No,No,No,No,High,Grade B
1337,15,Female,Group A,High Education,Low,,No,Strong Support,Yes,No,No,No,Medium,Grade C
1338,17,Female,Group A,Bechelor Degree,Low,,No,Strong Support,No,Yes,No,No,Low,Grade D
1339,18,Female,Group C,No Education,Medium,,No,3,No,No,No,No,Medium,Grade D
1340,18,Male,Group A,Inter Education,Medium,,No,4,No,No,No,Yes,Low,Grade D
1341,17,Male,Group A,Bechelor Degree,Low,Moderate Absence,No,Medium Support,Yes,No,No,No,Low,Grade D
1342,18,Male,Group D,Inter Education,Low,,No,Medium Support,Yes,No,Yes,No,Low,Grade D
1343,17,Male,Group D,Inter Education,Medium,,No,4,Yes,No,Yes,No,Medium,Grade C
1344,16,Male,Group C,High Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1345,17,Female,Group D,High Education,Low,,No,3,No,No,No,Yes,Low,Grade D
1346,17,Male,Group B,Bechelor Degree,Medium,,No,3,No,No,No,No,Low,Grade D
1347,17,Male,Group D,Inter Education,Medium,,No,Medium Support,No,Yes,Yes,No,Medium,Grade C
1348,18,Male,Group A,Inter Education,Medium,,No,3,Yes,No,Yes,No,High,Grade B
1349,18,Male,Group A,No Education,Low,,No,3,No,No,No,No,Low,Grade D
1350,17,Male,Group A,No Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade C
1351,18,Female,Group A,Master Drgree,Medium,,No,No Support,No,No,Yes,No,Low,Grade D
1352,15,Female,Group A,High Education,Medium,,No,4,No,No,No,No,Medium,Grade C
1353,15,Female,Group B,Inter Education,Medium,,No,Strong Support,No,Yes,No,No,Medium,Grade C
1354,18,Male,Group C,No Education,Low,,Yes,3,No,No,No,No,High,Grade B
1355,18,Female,Group B,Inter Education,Low,,No,3,No,No,No,No,Low,Grade D
1356,17,Female,Group A,Bechelor Degree,Low,,Yes,Strong Support,No,No,No,No,Medium,Grade D
1357,16,Male,Group C,Inter Education,Low,,Yes,3,Yes,Yes,No,No,High,Grade B
1358,18,Male,Group B,High Education,Medium,,No,4,No,Yes,No,No,High,Grade B
1359,15,Male,Group A,Inter Education,Medium,,No,Strong Support,No,No,Yes,No,High,Grade B
1360,17,Female,Group B,Inter Education,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
1361,18,Female,Group A,Inter Education,Medium,,No,4,Yes,No,No,No,Medium,Grade D
1362,15,Male,Group A,Bechelor Degree,Low,,No,Medium Support,Yes,No,No,Yes,Medium,Grade D
1363,15,Male,Group D,Inter Education,Low,,Yes,No Support,No,No,No,No,Low,Grade D
1364,16,Female,Group A,Bechelor Degree,Low,No Absence,Yes,4,No,No,Yes,No,High,Grade A
1365,17,Female,Group A,Inter Education,Low,,No,3,Yes,No,Yes,No,Low,Grade D
1366,17,Male,Group C,High Education,Low,,No,4,Yes,Yes,No,Yes,Low,Grade D
1367,16,Male,Group C,High Education,Medium,,No,No Support,No,No,No,No,Medium,Grade D
1368,16,Female,Group A,High Education,Medium,,Yes,Medium Support,No,Yes,No,No,Low,Grade D
1369,17,Male,Group A,Bechelor Degree,Low,Moderate Absence,Yes,Medium Support,No,No,No,No,Low,Grade D
1370,17,Female,Group A,Inter Education,Low,,Yes,3,Yes,No,No,Yes,Medium,Grade D
1371,18,Female,Group B,Inter Education,Medium,,No,3,No,No,No,No,Low,Grade D
1372,18,Female,Group A,High Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
1373,16,Female,Group A,High Education,Medium,,No,No Support,No,No,No,No,Medium,Grade D
1374,18,Male,Group D,Inter Education,Medium,,No,3,No,No,No,Yes,Medium,Grade D
1375,15,Male,Group B,Inter Education,Medium,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
1376,18,Female,Group A,High Education,Low,,Yes,Medium Support,Yes,No,No,No,Medium,Grade D
1377,18,Female,Group B,Inter Education,Medium,,No,4,No,Yes,No,No,Medium,Grade C
1378,15,Female,Group B,No Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
1379,16,Female,Group A,High Education,Medium,Low Absent,No,3,No,No,Yes,No,Medium,Grade D
1380,15,Female,Group A,Inter Education,Low,Low Absent,Yes,3,Yes,No,No,No,Medium,Grade C
1381,18,Male,Group C,High Education,Low,,No,Strong Support,Yes,Yes,No,Yes,Medium,Grade C
1382,16,Male,Group A,Master Drgree,Medium,,No,Medium Support,Yes,No,No,No,Low,Grade D
1383,18,Male,Group B,High Education,Medium,,No,Strong Support,Yes,No,No,Yes,Medium,Grade C
1384,15,Male,Group A,High Education,Medium,Moderate Absence,No,3,No,No,No,No,Low,Grade D
1385,15,Female,Group A,High Education,Medium,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
1386,18,Female,Group A,Inter Education,Medium,,No,3,No,No,No,No,Medium,Grade C
1387,17,Female,Group A,Inter Education,Low,,No,4,No,No,No,No,Medium,Grade C
1388,17,Female,Group A,Inter Education,Medium,,No,4,No,No,Yes,No,Medium,Grade C
1389,15,Female,Group A,No Education,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
1390,15,Male,Group C,No Education,Medium,,No,3,Yes,No,No,Yes,Low,Grade D
1391,17,Female,Group D,Inter Education,Medium,Low Absent,No,4,No,No,No,No,Medium,Grade D
1392,17,Male,Group C,Bechelor Degree,Low,,No,Strong Support,Yes,No,No,No,Medium,Grade C
1393,18,Male,Group C,Bechelor Degree,Medium,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
1394,18,Male,Group A,No Education,Low,Moderate Absence,No,Medium Support,Yes,Yes,No,No,Low,Grade D
1395,17,Male,Group D,Inter Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
1396,18,Female,Group A,Bechelor Degree,Medium,,No,3,No,No,Yes,No,Low,Grade D
1397,18,Male,Group D,High Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1398,16,Male,Group D,Bechelor Degree,Medium,,No,3,No,No,No,No,Medium,Grade C
1399,18,Male,Group C,High Education,Low,,Yes,3,Yes,No,No,Yes,Low,Grade D
1400,15,Female,Group D,Bechelor Degree,Low,,No,3,Yes,Yes,No,No,High,Grade B
1401,18,Female,Group B,Inter Education,Medium,,No,3,No,No,No,Yes,Medium,Grade D
1402,18,Female,Group A,Bechelor Degree,Medium,,No,No Support,Yes,No,Yes,No,High,Grade B
1403,17,Male,Group A,Inter Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
1404,15,Male,Group B,High Education,Medium,Moderate Absence,No,Strong Support,No,No,No,No,Low,Grade D
1405,18,Female,Group A,Bechelor Degree,Medium,,No,Strong Support,No,Yes,No,No,Low,Grade D
1406,18,Male,Group B,High Education,Low,,No,No Support,No,No,No,No,Low,Grade D
1407,16,Female,Group D,High Education,Low,,No,4,Yes,No,No,No,Medium,Grade C
1408,18,Female,Group A,Inter Education,Low,,No,4,Yes,No,No,No,Medium,Grade D
1409,18,Male,Group C,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,High,Grade B
1410,16,Male,Group D,Bechelor Degree,Medium,,No,Strong Support,No,Yes,No,No,Medium,Grade D
1411,17,Male,Group D,High Education,Low,,No,3,No,Yes,No,No,Medium,Grade D
1412,18,Male,Group D,Inter Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
1413,16,Female,Group B,Inter Education,Medium,,Yes,Medium Support,Yes,Yes,Yes,No,Low,Grade D
1414,15,Female,Group D,No Education,Low,,No,3,No,No,No,No,Low,Grade D
1415,17,Female,Group C,High Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
1416,15,Female,Group A,High Education,Medium,,No,Strong Support,Yes,Yes,No,No,Low,Grade D
1417,15,Female,Group A,High Education,Medium,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
1418,16,Male,Group C,Master Drgree,Medium,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
1419,18,Female,Group A,Inter Education,Low,,No,Medium Support,Yes,Yes,No,No,Medium,Grade D
1420,16,Female,Group B,Inter Education,Medium,,No,Strong Support,No,No,No,No,High,Grade B
1421,16,Female,Group B,Master Drgree,Low,Moderate Absence,Yes,Strong Support,No,Yes,No,No,Low,Grade D
1422,16,Male,Group A,High Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
1423,16,Male,Group B,Bechelor Degree,Medium,,No,3,No,No,No,No,High,Grade B
1424,17,Male,Group C,Inter Education,Low,No Absence,Yes,4,No,No,Yes,No,High,Grade A
1425,18,Male,Group A,Bechelor Degree,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
1426,15,Female,Group A,High Education,Low,,No,3,Yes,No,No,Yes,Low,Grade D
1427,15,Female,Group A,Bechelor Degree,Medium,,Yes,Medium Support,No,No,Yes,No,Medium,Grade C
1428,18,Male,Group A,High Education,Medium,,No,Strong Support,No,No,No,Yes,Low,Grade D
1429,15,Male,Group D,High Education,Low,,No,Strong Support,Yes,Yes,No,No,Medium,Grade D
1430,18,Female,Group A,Inter Education,Medium,,No,Strong Support,No,No,No,No,High,Grade B
1431,15,Female,Group B,High Education,Low,,No,3,Yes,Yes,No,No,Medium,Grade D
1432,16,Male,Group A,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,Medium,Grade D
1433,15,Male,Group A,Inter Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
1434,18,Male,Group C,Inter Education,Low,,No,3,No,Yes,Yes,No,Low,Grade D
1435,18,Male,Group C,High Education,Low,,Yes,Medium Support,Yes,No,No,No,Medium,Grade C
1436,18,Female,Group A,No Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
1437,18,Female,Group A,High Education,Medium,No Absence,Yes,No Support,Yes,No,No,No,High,Grade B
1438,18,Female,Group A,Inter Education,Low,,Yes,Medium Support,No,No,No,No,Low,Grade D
1439,17,Male,Group A,High Education,Low,,No,Strong Support,No,Yes,No,No,Low,Grade D
1440,17,Male,Group B,High Education,Low,,No,Strong Support,Yes,No,Yes,No,Medium,Grade C
1441,15,Female,Group A,High Education,Low,,Yes,Medium Support,No,No,No,Yes,High,Grade B
1442,18,Female,Group A,No Education,Medium,,No,No Support,Yes,No,No,Yes,Medium,Grade C
1443,15,Female,Group A,Inter Education,Medium,No Absence,No,3,No,Yes,Yes,Yes,High,Grade A
1444,18,Female,Group D,Bechelor Degree,Low,,No,3,Yes,Yes,Yes,No,Medium,Grade D
1445,18,Male,Group D,High Education,Medium,,Yes,4,Yes,No,No,No,High,Grade B
1446,17,Female,Group A,Inter Education,Medium,,No,4,No,Yes,No,No,Low,Grade D
1447,17,Female,Group C,Inter Education,Low,,No,4,No,Yes,No,Yes,Low,Grade D
1448,16,Female,Group A,Inter Education,Medium,,No,3,Yes,Yes,Yes,Yes,High,Grade B
1449,17,Female,Group A,Inter Education,Medium,,Yes,3,Yes,No,No,No,Medium,Grade D
1450,16,Female,Group C,Inter Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
1451,16,Female,Group D,Inter Education,Medium,,No,3,Yes,Yes,No,Yes,Low,Grade D
1452,16,Female,Group D,No Education,Low,,No,No Support,No,No,No,No,Medium,Grade C
1453,16,Male,Group B,Inter Education,Medium,,No,3,No,Yes,Yes,No,Low,Grade D
1454,16,Male,Group A,Inter Education,Medium,,No,Strong Support,No,No,No,Yes,Medium,Grade C
1455,15,Male,Group C,No Education,Low,,No,3,Yes,No,Yes,No,High,Grade A
1456,17,Male,Group A,High Education,Medium,,No,No Support,Yes,Yes,No,Yes,Low,Grade D
1457,16,Female,Group B,Master Drgree,Low,,Yes,Strong Support,No,Yes,Yes,No,High,Grade B
1458,18,Male,Group A,Inter Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade C
1459,17,Male,Group B,Inter Education,Medium,,No,Medium Support,Yes,No,No,No,Low,Grade D
1460,17,Female,Group A,Bechelor Degree,Low,,Yes,Strong Support,No,Yes,Yes,No,High,Grade B
1461,16,Female,Group A,Inter Education,Low,,No,No Support,Yes,Yes,No,No,Low,Grade D
1462,15,Male,Group D,Inter Education,Medium,Low Absent,No,Strong Support,No,No,No,Yes,Medium,Grade D
1463,16,Male,Group A,Inter Education,Low,,Yes,Strong Support,No,No,No,Yes,Low,Grade D
1464,15,Female,Group B,Bechelor Degree,Low,,No,3,No,Yes,No,No,Medium,Grade C
1465,18,Male,Group A,Inter Education,Low,,No,Strong Support,Yes,No,Yes,No,Low,Grade D
1466,17,Female,Group A,Inter Education,Low,,No,Strong Support,Yes,Yes,No,No,Medium,Grade D
1467,18,Female,Group A,High Education,Low,,No,4,No,No,No,No,Low,Grade D
1468,15,Female,Group A,Master Drgree,Low,,No,Strong Support,No,No,No,No,Medium,Grade D
1469,15,Female,Group C,Inter Education,Low,,Yes,Strong Support,No,No,No,No,Low,Grade D
1470,18,Male,Group A,No Education,Medium,,No,Strong Support,Yes,No,No,No,Medium,Grade C
1471,15,Female,Group D,Bechelor Degree,Medium,,No,3,Yes,Yes,No,Yes,High,Grade B
1472,18,Female,Group B,Inter Education,Low,,No,Strong Support,Yes,Yes,No,No,Low,Grade D
1473,17,Male,Group A,No Education,Low,,Yes,Strong Support,Yes,No,Yes,No,High,Grade B
1474,18,Female,Group B,Inter Education,Medium,,Yes,3,Yes,Yes,No,No,Medium,Grade C
1475,17,Male,Group B,Inter Education,Low,,No,No Support,No,No,No,No,Low,Grade D
1476,18,Male,Group C,Bechelor Degree,Low,,Yes,3,No,Yes,No,Yes,High,Grade B
1477,15,Male,Group A,High Education,Low,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
1478,18,Female,Group A,Bechelor Degree,Medium,,No,Strong Support,No,No,No,Yes,Medium,Grade C
1479,15,Male,Group C,Inter Education,Medium,,No,3,No,No,No,No,Medium,Grade C
1480,18,Male,Group D,No Education,Medium,,No,Medium Support,No,No,No,No,Medium,Grade C
1481,18,Female,Group C,Master Drgree,Medium,,Yes,3,No,Yes,Yes,No,Medium,Grade C
1482,16,Male,Group A,Inter Education,Medium,,Yes,4,No,No,No,Yes,Low,Grade D
1483,15,Male,Group C,High Education,Low,,No,Strong Support,No,No,No,No,Medium,Grade C
1484,16,Male,Group A,Inter Education,Medium,Moderate Absence,No,4,No,No,Yes,No,Low,Grade D
1485,15,Male,Group A,Bechelor Degree,Low,,No,No Support,No,No,No,No,Low,Grade D
1486,16,Male,Group A,High Education,Medium,,Yes,3,No,No,Yes,No,Low,Grade D
1487,17,Female,Group B,High Education,Medium,,Yes,Strong Support,Yes,No,No,No,Medium,Grade D
1488,18,Male,Group A,High Education,Medium,,No,Strong Support,No,No,No,Yes,Low,Grade D
1489,15,Male,Group A,High Education,Low,,No,Medium Support,Yes,Yes,No,Yes,Low,Grade D
1490,15,Female,Group C,Inter Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
1491,18,Female,Group A,Inter Education,Medium,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
1492,15,Female,Group A,High Education,Medium,,No,4,Yes,Yes,No,No,Medium,Grade D
1493,15,Male,Group A,High Education,Medium,,No,3,No,Yes,No,No,Medium,Grade D
1494,16,Female,Group D,High Education,Low,,Yes,Medium Support,No,Yes,No,No,Low,Grade D
1495,15,Male,Group B,Bechelor Degree,Medium,,No,Medium Support,Yes,No,No,No,Medium,Grade D
1496,17,Male,Group A,High Education,Medium,,Yes,3,No,No,Yes,No,Low,Grade D
1497,17,Female,Group C,Master Drgree,Medium,,No,Strong Support,No,Yes,Yes,No,Medium,Grade D
1498,18,Female,Group C,Inter Education,Medium,No Absence,No,Medium Support,No,No,No,No,Medium,Grade C
1499,15,Male,Group A,High Education,Medium,,Yes,Strong Support,Yes,No,Yes,No,Medium,Grade D
1500,18,Female,Group B,Bechelor Degree,Medium,,No,Strong Support,No,No,No,No,High,Grade B
1501,17,Male,Group C,Inter Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
1502,15,Female,Group B,Inter Education,Medium,,No,3,Yes,Yes,No,No,Medium,Grade D
1503,15,Female,Group A,Master Drgree,Low,,No,3,Yes,No,No,No,Medium,Grade C
1504,18,Female,Group C,No Education,Low,,No,No Support,No,Yes,Yes,No,Low,Grade D
1505,17,Male,Group B,No Education,Medium,No Absence,Yes,4,Yes,No,No,No,High,Grade A
1506,15,Female,Group A,Inter Education,Medium,,Yes,Strong Support,No,Yes,No,No,High,Grade B
1507,18,Male,Group A,High Education,Medium,,Yes,Medium Support,Yes,No,No,No,Medium,Grade C
1508,17,Male,Group A,High Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
1509,18,Male,Group A,No Education,Low,Moderate Absence,Yes,Medium Support,No,No,No,No,Low,Grade D
1510,16,Male,Group C,No Education,Medium,,Yes,Strong Support,Yes,Yes,No,No,High,Grade A
1511,15,Female,Group A,Inter Education,Medium,,No,Medium Support,No,Yes,No,No,Low,Grade D
1512,16,Male,Group A,High Education,Low,,No,Strong Support,No,No,No,Yes,Low,Grade D
1513,17,Male,Group B,Inter Education,Low,No Absence,No,Medium Support,Yes,No,No,Yes,High,Grade B
1514,16,Female,Group A,Inter Education,Medium,,Yes,3,No,Yes,No,Yes,Medium,Grade D
1515,16,Male,Group D,Inter Education,Low,,No,3,Yes,Yes,No,No,Low,Grade D
1516,17,Female,Group A,No Education,Medium,,Yes,Strong Support,No,No,No,No,Medium,Grade C
1517,18,Male,Group A,Inter Education,Low,,No,3,No,Yes,Yes,No,Low,Grade D
1518,16,Female,Group A,No Education,Medium,,Yes,4,Yes,No,No,No,Medium,Grade C
1519,18,Male,Group A,Inter Education,Medium,,No,3,No,No,No,No,Low,Grade D
1520,16,Female,Group A,Bechelor Degree,Medium,,No,Strong Support,No,No,No,No,Medium,Grade D
1521,18,Male,Group C,Inter Education,Low,,No,Strong Support,No,Yes,No,No,Low,Grade D
1522,17,Male,Group D,Inter Education,Medium,,No,3,Yes,No,No,No,Medium,Grade D
1523,16,Female,Group A,Inter Education,Low,,Yes,Medium Support,No,No,No,No,Low,Grade D
1524,17,Female,Group B,High Education,Low,,Yes,Strong Support,No,Yes,No,No,Medium,Grade C
1525,16,Female,Group C,Bechelor Degree,Medium,Moderate Absence,No,Strong Support,No,No,No,No,Low,Grade D
1526,17,Female,Group C,Bechelor Degree,Medium,,No,3,No,Yes,No,Yes,Medium,Grade D
1527,17,Male,Group A,High Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
1528,16,Male,Group A,Inter Education,Low,No Absence,No,Strong Support,Yes,Yes,Yes,No,High,Grade A
1529,16,Female,Group A,Bechelor Degree,Low,Moderate Absence,No,Medium Support,Yes,No,Yes,No,Low,Grade D
